rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_title,product_description
5,Fit and feel is perfect,Fits my Massage table perfectly.<br /><br />Feel is soft. Sheets fit perfect over it as well so makes for extra comfort for my clients.,B016OCMIR0,B016OCMIR0,AHHBVIMP4DBKN7WW5MZ7DV6CFCAA,1.65E+12,0,TRUE,"ForPro Comfy Soft Luxury Fleece Massage Pad Set, Extra Soft, Hypoallergenic, for Massage Tables, Includes Massage Table Pad and Face Rest Cover, Natural, 33” W x 74” L x 5” D","['ForPro Comfy Soft Luxury Fleece Massage Pad Set is made from polyester fibers and contains no wool to eliminate allergies. The fleece massage pad set is extra soft and keeps warm in the winter and cool in the summer. Fleece is the most universally used luxurious layer for any massage table. It assists in increasing the lifespan of tabletop fabric due to its lightweight and unique design. Fleece table cover fits tables up to 33” wide and features 1.5” thick fleece. The massage tool is machine washable and dryer safe. This soft table cover is designed for comfort and protecting massage tables against makeup, lotion, and oil stains. The pack includes a premium fleece massage table pad measuring 32” x 73” x 6”, and a fleece face rest cover. Care Instructions: Machine washable on gentle cycle Tumble dry on low heat or air dry Do not bleach Do not dry clean Wash within 24 hours of use Do not overload washer with too many linens per wash cycle Dry linens according to fabric and/or washing instructions']"
2,Flimsey and hard to use.  Do not like them at all.,"Flimsey, thin and hard to use.  Not what I am used to.  I do not like them at all.",B07D4BMJ26,B07D4BMJ26,AHIGD2343AYL3OFJUSRXUVFWCMKQ,1.55E+12,0,TRUE,Healon Cotton Rounds 100% Natural Cleansing Pads Cotton Wipes 300pcs,[]
5,I am using it as a baby food processor. ...,I am using it as a baby food processor. It is very light so I can put it into my baby bag and take it outside for dining. There isn't any noise when I use it at restaurants. The only thing you need to note is that you may need recharge it everyday. I. believe it is fair enough considering its  portability and light weight.,B07CTV5B7T,B07CTV5B7T,AFJ6NUUWUYU3C22GM7PXUIN33EAA,1.53E+12,1,TRUE,"Portable Blender, Smoothie Juicer Cup - Six Blades in 3D, 13oz Fruit Ice Mixing Machine with 2000mAh USB Rechargeable Batteries, Detachable Cup, FDA, BPA Free，Perfect Blender for Personal Use",[]
3,Couldn’t remove a whole bar,These were extremely easy to use as far as making the chocolate but we could not remove it at all. The size of the mold is perfect and the dimensions are great but we could not get a whole chocolate bar out of here.  The mold is extremely easy to clean but it just didn’t work for us.The mold is extremely easy to clean but it just didn’t work for us.,B01M27KTYK,B01M27KTYK,AGFBXZRJSPT5YMOWGATF5D6NR54A,1.59E+12,1,TRUE,Polycarbonate Chocolate Bar Molds PC Mould Clear Hard Plastic Candy Mold Mould,[]
3,Too drying,This product was delivered quickly and in new condition. I'm over 60 and this just wasn't for me. I'm sure it would be great on other women. It's a very pretty color but the lipstick dries out my lips so bad it takes me about three days of chapstick to get my lips back to normal.,B01BNT9W3W,B01BNT9W3W,AFA4PXELWYHJ3WDKP6KQXQ6SA5OQ,1.53E+12,0,TRUE,LipstickIndy® NYX Liquid Suede Cream TEA & COOKIES LSCL09 Pink New,['NYX Liquid Suede Cream TEA & COOKIES']
5,Good polish,"Needed anti-fungal protection. This polish has a true color, nice shine, dries fast, durable and is a good thickness. Took two coats but that's not unreasonable. I prefer that instead of overly thick polish. Kid of spendy but will buy again.  Recommend!",B07JBXD4ZF,B0BNWSR278,AH2B7J77J7XJ63V7EF5GCDSRWUIA,1.67E+12,0,TRUE,"Dr.'s Remedy Enriched Nail Polish, Resilient Rose, 0.5 Fluid Ounce","['Available in a kaleidoscope of over 40 vibrant shades and\xa0enriched with nourishing natural actives like , tea-tree oil, garlic bulb extract, lavender, wheat protein and ,\xa0Dr.’s Remedy combines the best of beauty and science to\xa0create a non-toxic collection of polishes that are as gentle on nails as they are on the world around us.']"
5,Beautiful Hair Barrett,Barrett is very pretty and size is good for thick hair.,B01FIKJOX0,B01FIKJOX0,AEVGPQL4OFGIALF5CUIHHCHONWSQ,1.51E+12,1,TRUE,Parcelona French Golden Touch Curved Tortoise Shell Strong Grip Celluloid Automatic Large Volume Hair Clip Hair Barrette,[]
5,Very pretty. Even better in person,Very pretty.  Even better in person.  Excellent quality.  Holds thick hair in place.,B01CWODAQW,B01CWODAQW,AE57HKRHO5AO3YS26CGFHQUSMZHA,1.52E+12,0,TRUE,"French Amie Clic Clac Large Onyx Silver Grey 2 3/4"" Handmade Set of 2 Snap Hair Pin Clips for Women and Girls",[]
5,Beautiful Color,Love the color.,B0731FQ85Q,B0731FQ85Q,AE7NSG3O4XTH7NJYGXAALSLY4CLQ,1.52E+12,0,TRUE,Orly Velvet Kaleidoscope Nail Lacquer,['Orly Velvet Kaleidoscope Nail Lacquer']
5,Helpful and makes for less mess,I gifted this to my Son in law. No complaints.,B08RMPVL5C,B08RMPVL5C,AEAZXZ6PFDXY34C7D533MTRMFBHA,1.63E+12,0,TRUE,"ELISEHIRI Beard Bib Beard Apron - for Men Beard Catcher with Hair Comb, Scissors and 4 Suction Cups Waterproof Beard Cape for Shaving, Trimming and Grooming for Husband and Dad!",[]
5,Neat Sprayers,This is a nice bottle and very attractive if you want to leave it sitting out.  Finely mists your hair without soaking it.,B07TLMZL3T,B07TLMZL3T,AGOPSL5PAI5TYNTQ2AVRKYVNAFNA,1.61E+12,0,TRUE,Segbeauty empty bottle 290,[]
4,Works well,"Works well.  Delivery went well, as expected",B01M1LB9A3,B01M1LB9A3,AGLEN2Q32LBIGC5GP2RNGKZ7CX3A,1.65E+12,0,TRUE,"Benzodent Dental Pain Relieving Cream, 1 Ounce - Pack of 3",['Stops the pain of denture sore spots.']
5,Five Stars,One of my favorite lipsticks,B00KLK363C,B00KLK363C,AFSYVH2KQP5K3ZPCLZD6SYQ4R6JQ,1.51E+12,0,TRUE,CoverGirl Lipslicks Smoochies Be Sweet Lip Balm -- 2 per case.,[]
2,Not worth the price,"This arrived with a broken pump.  I tried a bit as I was trying to get the pump to work, and it felt just ok. For the price, I expected a creamier richer lotion, and certainly a working pump.  Returning and will keep shopping for a good lotion",B06XKWVGQZ,B08XMBHL8C,AGT5FR7EDL6CHNPBI5BCAHWWN4WA,1.55E+12,0,TRUE,"MARLOWE. 002 Extra Moisturizing Body Lotion 15 oz | Daily Lotion for Dry Skin for Men and Women | Light Fresh Scent | Made with Natural Ingredients | Vegan, Cruelty-Free",[]
5,Great little device!,"I love this machine, have 3 of them.  Take easy, proceed gradually!  Remember to replace the blades when they become dull. Edit: to Cindy: the powder from your callous builds up in a cup under the rotary n u have to easily take apart each time n blow it out or shake it, etc. I purchase 1 more when the came down in price. I love these things, much more than Amope. That's sand paper roll going around but these have such a good blade u have to use it responsibly or u can cut your feet, but so effective!!! If used properly!!!!  Go slow as some people have mentioned n be persistent. A couple times a week go over your feet for a few minutes. My feet were like that gentlemen's. I too was on my feet up to 16 hours a day. My feet cracked n bleed. The best moisturizer on market right now i think is Curel Hydratherapy. I have asked Derms at work n they usually say Curel. Vanicream is excellent but I find it too greasy. After using this device hydrate your feet n place cotton stockings on. Do this at bedtime too if it's really bad. I love this product, im sorry if some of u have had mechanical problems. I've used 4 of mine n I had one problem w the wire getting broken inside. I called the company n they sent out a new wire immediately. My feet are silky smooth!!  What a mess they were 15 years ago!!!!  TO JOE:  are u reviewing the correct product?  I have 4 of these because I loved them so much n never wanted to be without n u r describing this device incorrectly.  You do no charge this unit. It comes with an electrical cord like an iron n that provides electricity/power. There is no charging. I've had the 1st models n the last for sale models n I think I r reviewing a different device. Another edit!  The customer who said this isn't supposed to be an electric sander is correct.  Yes, it stops if too much pressure, it's suppose to. Another customer said the blade was not rough enuf. Yes, eventually u will need to replace blades, but metal against skin should last quite awhile. I bought several blades when they came down in price. The customers that don't like it seem to be using it incorrectly from the start n misunderstanding the mechanics of it.  It's really great n sad Amazon is not selling it right now.  I have gotten so many people on this device!!!!",B0085MKOTW,B0085MKOTW,AGJB4OUVURXVD62N5SOKEDK4UDXA,1.39E+12,0,FALSE,BARIO Electric Callus Remover,"[""Bario's award winning patented technology and design has revolutionized the home foot care industry, making it easier than ever to get professional, spa-like results in the comfort of your own home. The Bario electric callus remover features an ergonomic handheld design that effectively removes unsightly calluses from your feet, while its state of the art polishing plate restores your feet to feeling silky smooth. It also features a removable head to allow for easy cleaning and maintenance. Award winning design simple, handheld design ergonomic form and easy to use.""]"
5,authentic candy scent,"product is a fun assortment of candy-flavored balms that are identifiable as peppermint patty, s'mores, etc. fun and good quality balm",B08MPF3G9D,B08MPF3G9D,AHSXTQROKWH2BGGP6NX44ZA2F27A,1.64E+12,0,TRUE,Hershey 10 Flavored Lip Balms,"[""Enjoy the scrumptious flavor of Hershey's candy favorites in the form of lip balm! This package of 10 colorful tubes of balm is inspired by candies including Hershey's Milk Chocolate, Milk Duds, Reese's, Bubble Yum, Whoppers, Mounds and more. Uncap, twist up the balm and swipe it across your lips for a tasty treat. Features Includes 10 - flavored lip balms Enjoy delicious lips with fun flavors inspired by popular Hershey's candies Flavors include Milk Duds, Ice Breakers, Reese's, Hershey's Cookies n' Crème, Whoppers and more""]"
1,"VERY UNSATISFIED, PISSED ACTUALLY","Reviews were good, it was my favorite color, couldn't wait to try when I received it.  When I plugged it in and attempted to use, the sucker wouldn't come on. Defected.  Will purchase item from different manufacturer.",B01DJOQQBU,B01DJOQQBU,AGKW6ZCBC5LE7XWH5FMCZFYJTRYQ,1.46E+12,2,TRUE,"Envy Professional Ionic Heat Brush Hair Straightener , Flat Iron Straightening Hot Brush Dual Voltage 110v - 240v For Silky Straight Hair",[]
5,You will love it!,"This soap is lovely!  Lathers beautifully, feels smooth and silky. Best of all the bar has lasting power, it doesn't melt away in a few days. I bought this soap because I don't use chemical laden bath soap or antiperspirant deodorants.  Some days I found it tough to remove all the 'stink'  from my under arms without using chemicals... That is, until I found this soap! Now no matter how hard I work, ALL the smell goes away and my magnesium deodorant can do its job! The scent of the various bars somewhat smell the same to me, I think it is due to my sniffer not being up to par rather than attributable to the maker. I'm glad I don't need to submit to  chemicals anymore  in order to feel fresh and clean!",B0796P6RKY,B0796P6RKY,AEFV6DRF6NA62AKRKJTYKI5P3DCA,1.63E+12,0,TRUE,"Colloidal Silver Soap Bar VETIVER (Essential Oil) DivineLuxurySoap - All Natural, No Palm Oil, Feel Clean, Safe, Bubbly",[]
5,Awesome,Awesome,B007ZCALGE,B007ZCALGE,AGIRBXFKM4TQYHIE5B25TS2IPARQ,1.48E+12,0,TRUE,Griffin Remedy All Natural Peppermint Tea Tree Body Lotion,[]
5,Perfect toiletry bag for my husband the inside is lined ...,"Perfect toiletry bag for my husband the inside is lined with plastic and has plenty of pockets and compartments. You can hang this but there is no hook included. I purchased a different toiletry bag for myself that came with its own hook attached. It's not a deal breaker though, still a great bag and gets the job done.",B07482LHNT,B07482LHNT,AEGWYLHZSXBZU66KDSUR4JAQ67FQ,1.52E+12,0,TRUE,DALIX Travel Toiletry Kit Accessories Bag Organizer Case Black,[]
4,"looks cheaply made, but works, and has lasted 1 year so far","I have been using Easy-Feet for a couple of weeks.  The suction cups don't stick to the bottom of my shower, but that is because my shower floor has a textured plastic surface.  Easy-Feet lets you scrub the top and bottom of your feet at the same time.  I like the functionality.  Easy-Feet seems cheap, the bristles seem cheap, the plastic body seems cheap, I would guess I wont get more than a few months out of this product.  I saw a similar product on Amazon for about double the price, with better reviews.  I will buy this when the Easy-Feet wears out.<br /><br />Update: I have had this unit for 1 year, using it daily.  The brissles show a little wear, there is some dark staining at the bristle bases. Still work well though.",B004H5D40W,B004H5D40W,AGOZTIQMDFMJMU7EZQIVOIMYUNNA,1.31E+12,3,TRUE,Easy Feet Foot Cleaner,"['""Easy Feet"" Foot Massager & Cleaner As Seen On TV item Cleans and massages your feet from heel to toe Over 1000 bristles Suction cup bottom grips to any floor Secure to any tub or shower Built-in pumice stone Boxed.']"
4,A lot more hair than most costume wigs,I liked the fullness of the wig and the extra braided tresses included . It was well packaged and an accurately described by the seller. Jewelry was an extra plus too.,B09ZP5TM7P,B09ZNXX417,AGJRLOPDULWY2PMFE6AS2IYOLT6A,1.66E+12,4,TRUE,FantaLook Short Heart Styled Reddish Brown Heat Resistant Wig with Teeth Necklace Earrings for Halloween Party,[]
4,Four Stars,Love this stuff,B00NT0AR7E,B00NT0AR7E,AFT24OAXVOSZUCC4F4HH7ERZF2GQ,1.43E+12,0,TRUE,OZNaturals Retinol Serum,[]
4,just started using it,"So far, I like it, too soon to tell!",B0057IBKEA,B0057IBKEA,AFGUP3FDIP655KSNDMDVZKDDKHKQ,1.65E+12,0,TRUE,Miriam Quevedo The Gold Shampoo,"['The gold shampoo is a shampoo enriched with caviar, 24K gold, imperial orchid and organic argan oil. Its action against the aging process of the hair, revitalizes, nourishes and regenerates the heart of the hair fibers and the scalp. Thanks to the micronized gold powder, this precious shampoo enhances the shine of the hair, it intensively protects it by providing moisturizing ingredients. It is suitable for all hair types including brittle.']"
5,Five Stars,Great product,B00BLNNZ02,B00BLNNZ02,AHO5DJJFR5S5BFH5XVFIKTOJKYSQ,1.49E+12,1,TRUE,Freeze 24-7 Freeze 24-7 Freeze & Go Instant Smoother & Brightener - .68 oz,[]
5,Great Hairbrush,Drys hair quickly and makes hair shine.,B071GQFS2R,B071GQFS2R,AE5ADA5W6RCP2FKYDHXBVC2GSVAA,1.54E+12,0,TRUE,"Round Hair Brush with Natural Boar Bristles for Blow-drying, Styling, Curling or Straightening Hair, Increasing Hair Volume and Shine - Get Salon Style Blowouts (Mocha_2”)",[]
5,I Love it,My hair dryer is the best and I love using it. I will get a lot of use out of it.,B07GX4PJ7S,B07GX4PJ7S,AGGTVHSNT5DCF7QFR7ZMMAMMC2LA,1.59E+12,3,TRUE,Hot & Hotter Salon Ceramic Ionic Hood Dryer #5916,['Hot & Hotter Salon Ceramic Ionic Hood Dryer #5916']
4,Wish it had darker shade,"The color is a bit too pale for my liking, even though I am a light skinned Asian.  Wish it came in a darker shade.  It covers well, but I notice my dry areas (mostly cheeks) become a bit chalky by end of the day after 10+ hours.  If you have dry skin and need to wear the makeup for a long day, make sure you moisturize well and do touch ups throughout the day.  It's not shiny like some cushions, more matte.",B019BCAMT6,B019BCAMT6,AGHRV5H7B5XZDLJDNZ3QFF2QU6RQ,1.48E+12,3,TRUE,Myconos Magic BB CC Moist Air Cushion Compact Korean Cover Foundation SPF50+ with 1 Extra Refill Luminous Glow Shade 21,[]
5,Great detangler,"Had used a wide-toothed comb for my wig, but it had caused tangles and consequently, kinks and frizzes in my wig.  This brush detangles my wig smoothly and leaves no frizziness!",B004F0PC7W,B004F0PC7W,AGHRV5H7B5XZDLJDNZ3QFF2QU6RQ,1.36E+12,1,TRUE,Brush Strokes Steel Pin Cushion Wig Brush,[]
4,Yes. It’s a very soft formula with a light ...,Yes.  It’s a very soft formula with a light glow.  Not too much.,B072YKNNKJ,B072YKNNKJ,AECPXUBE2DNRU3HH4N5ZIVNSBRRA,1.51E+12,0,TRUE,Shimmering Body Lotion by eSalon - Touch and Glow,[]
1,VERY STRONG SMELL,The smell is so strong my dog can’t stand it.. Cannot return it once it is purchased. Very disappointed,B08NHSD225,B08NHTHD2G,AHL2Y6H5LHBGMW4HZALFUBNC2CJQ,1.61E+12,1,TRUE,Warren London Dog Nail Polish in A Bottle Premium Coverage & Color- Made in USA- Pink,[]
